ID_Cliente,Evasion,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Servicio_Telefono,Multiples_Lineas,Tipo_Internet,Seguridad_Online,Backup_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Factura_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Evasion_Binaria
5751-USDBL,No,Masculino,0,Sí,Sí,46,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí,Two year,No,Mailed check,81.0,3846.35,2.7,0.0
5753-QQWPW,No,Femenino,0,No,No,28,Sí,No,DSL,Sí,Sí,No,Sí,No,No,One year,Sí,Electronic check,59.9,1654.7,2.0,0.0
5756-JYOJT,No,Femenino,0,No,No,11,Sí,No,DSL,No,No,Sí,Sí,No,Sí,One year,No,Credit card (automatic),64.9,697.25,2.16,0.0
5756-OZRIO,No,Masculino,1,Sí,No,61,Sí,Sí,DSL,No,Sí,No,No,No,Sí,One year,No,Bank transfer (automatic),64.05,3902.6,2.13,0.0
5759-RCVCB,Sí,Femenino,0,No,No,3,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,No,Month-to-month,No,Credit card (automatic),35.2,108.95,1.17,1.0
5760-FXFVO,No,Masculino,0,No,No,6,Sí,No,Fiber optic,Sí,Sí,No,No,No,No,Month-to-month,Sí,Electronic check,78.95,494.95,2.63,0.0
5760-IFJOZ,No,Masculino,0,No,No,3,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,No,Mailed check,107.95,313.6,3.6,0.0
5760-WRAHC,No,Femenino,1,No,No,22,Sí,No,DSL,Sí,No,Sí,Sí,No,Sí,Month-to-month,Sí,Mailed check,69.75,1545.4,2.33,0.0
5761-BYYZA,,Femenino,0,Sí,Sí,38,Sí,No,Sin internet,,,,,,,One year,No,Credit card (automatic),19.6,763.1,0.65,
5762-TJXGK,No,Femenino,0,No,No,52,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Bank transfer (automatic),58.75,3038.55,1.96,0.0
5766-FTRTS,No,Masculino,0,Sí,No,72,Sí,No,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Mailed check,84.45,6033.1,2.82,0.0
5766-RLNAM,,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Electronic check,115.55,8425.3,3.85,
5766-XQXMQ,Sí,Femenino,0,No,No,29,Sí,No,DSL,Sí,Sí,Sí,No,No,Sí,Month-to-month,Sí,Bank transfer (automatic),68.85,1970.5,2.3,1.0
5766-ZJYBB,Sí,Masculino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,19.4,19.4,0.65,1.0
5774-QPLTF,No,Masculino,0,Sí,Sí,50,Sí,No,Sin internet,,,,,,,One year,Sí,Mailed check,20.35,938.95,0.68,0.0
5774-XZTQC,No,Femenino,0,Sí,Sí,7,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.45,150.75,0.68,0.0
5777-KJIRB,No,Femenino,0,No,No,40,Sí,No,DSL,No,No,Sí,No,No,No,One year,Sí,Mailed check,50.25,2023.55,1.68,0.0
5777-ZPQNC,No,Femenino,0,No,No,12,Sí,No,Sin internet,,,,,,,One year,No,Electronic check,20.15,260.7,0.67,0.0
5778-BVOFB,No,Femenino,0,No,No,9,Sí,No,DSL,No,No,No,Sí,Sí,No,Month-to-month,Sí,Bank transfer (automatic),59.5,530.05,1.98,0.0
5780-INQIK,No,Femenino,0,No,No,8,Sí,No,DSL,No,No,No,Sí,No,No,Month-to-month,No,Electronic check,49.4,408.25,1.65,0.0
5781-BKHOP,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,No,Two year,No,Bank transfer (automatic),100.65,7334.05,3.36,0.0
5781-RFZRP,No,Masculino,0,Sí,No,71,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,No,Two year,No,Credit card (automatic),73.5,5357.75,2.45,0.0
5787-KXGIY,No,Masculino,0,Sí,No,72,Sí,No,Sin internet,,,,,,,Two year,No,Credit card (automatic),19.3,1304.8,0.64,0.0
5788-YPOEG,No,Femenino,0,Sí,Sí,34,Sí,No,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Mailed check,84.75,2839.45,2.82,0.0
5789-LDFXO,No,Masculino,0,No,No,24,Sí,Sí,Sin internet,,,,,,,One year,No,Electronic check,24.6,592.65,0.82,0.0
5791-KAJFD,No,Femenino,0,Sí,Sí,56,Sí,Sí,DSL,Sí,No,Sí,No,No,Sí,One year,Sí,Bank transfer (automatic),68.75,3808.0,2.29,0.0
5792-JALQC,No,Femenino,1,No,No,52,Sí,Sí,DSL,Sí,No,Sí,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103.25,2.0,0.0
5793-YOLJN,No,Femenino,0,Sí,Sí,55,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,21.0,1210.3,0.7,0.0
5795-BKOYE,No,Femenino,0,Sí,Sí,69,Sí,No,DSL,No,Sí,Sí,Sí,No,No,One year,No,Bank transfer (automatic),59.1,4134.7,1.97,0.0
5795-KTGUD,No,Femenino,0,Sí,No,68,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Two year,Sí,Bank transfer (automatic),110.8,7553.6,3.69,0.0
5797-APWZC,Sí,Femenino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,No,Electronic check,90.6,90.6,3.02,1.0
5799-JRCZO,No,Femenino,0,No,Sí,63,Sí,No,Sin internet,,,,,,,Two year,No,Credit card (automatic),19.5,1215.1,0.65,0.0
5802-ADBRC,No,Femenino,0,Sí,No,50,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,One year,Sí,Mailed check,104.4,5232.9,3.48,0.0
5803-NQJZO,No,Masculino,0,Sí,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,Two year,Sí,Bank transfer (automatic),67.8,4804.65,2.26,0.0
5804-HYIEZ,No,Masculino,0,Sí,Sí,70,Sí,Sí,Fiber optic,Sí,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,106.05,7554.05,3.53,0.0
5804-JMYIO,No,Femenino,0,Sí,Sí,39,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,19.75,757.95,0.66,0.0
5804-LEPIM,Sí,Femenino,1,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.35,139.05,2.34,1.0
5808-TOTXO,No,Femenino,0,No,Sí,3,Sí,No,Sin internet,,,,,,,One year,Sí,Credit card (automatic),20.55,57.4,0.68,0.0
5811-IWXYM,No,Femenino,0,Sí,Sí,52,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,One year,No,Bank transfer (automatic),101.25,5301.1,3.38,0.0
5813-UECBU,Sí,Masculino,1,No,No,33,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,No,Month-to-month,Sí,Credit card (automatic),83.85,2716.3,2.8,1.0
5815-HGGHV,No,Masculino,0,Sí,No,20,Sí,No,DSL,Sí,No,No,Sí,No,Sí,One year,Sí,Mailed check,64.15,1274.45,2.14,0.0
5816-JMLGY,No,Femenino,0,Sí,Sí,70,Sí,No,DSL,No,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),80.4,5717.85,2.68,0.0
5816-QVHRX,No,Femenino,0,No,No,37,Sí,Sí,Fiber optic,No,No,No,Sí,Sí,Sí,Month-to-month,No,Credit card (automatic),100.3,3541.4,3.34,0.0
5816-SCGFC,No,Femenino,1,No,No,7,Sí,No,DSL,No,Sí,No,No,No,No,Month-to-month,Sí,Mailed check,51.3,419.35,1.71,0.0
5820-PTRYM,No,Femenino,1,Sí,No,56,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No,One year,Sí,Credit card (automatic),68.45,4014.0,2.28,0.0
5821-MMEIL,No,Femenino,0,Sí,No,57,Sí,No,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),19.9,1115.6,0.66,0.0
5825-XJOCM,No,Masculino,0,No,Sí,48,Sí,Sí,DSL,Sí,Sí,Sí,No,No,No,One year,Sí,Bank transfer (automatic),64.4,3035.35,2.15,0.0
5827-MWCZK,No,Masculino,0,Sí,Sí,56,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,No,Month-to-month,Sí,Credit card (automatic),96.95,5432.2,3.23,0.0
5828-AVIPD,Sí,Masculino,0,Sí,Sí,19,Sí,Sí,Fiber optic,No,No,No,Sí,Sí,Sí,One year,Sí,Electronic check,100.95,1875.55,3.36,1.0
5828-DWPIL,No,Masculino,1,Sí,No,62,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,No,No,Month-to-month,Sí,Electronic check,89.1,5618.3,2.97,0.0
5829-NVSQN,No,Femenino,0,Sí,No,23,Sí,No,DSL,Sí,No,Sí,Sí,No,Sí,One year,Sí,Bank transfer (automatic),68.75,1689.45,2.29,0.0
5832-EXGTT,No,Masculino,0,Sí,Sí,29,Sí,No,DSL,Sí,No,No,No,No,Sí,Month-to-month,Sí,Mailed check,60.2,1834.15,2.01,0.0
5832-TRLPB,No,Masculino,0,No,No,29,Sí,No,DSL,No,No,Sí,Sí,Sí,Sí,One year,Sí,Bank transfer (automatic),75.35,2243.9,2.51,0.0
5832-XKAES,Sí,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),69.8,134.7,2.33,1.0
5834-ASPWA,Sí,Masculino,0,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,75.45,75.45,2.52,1.0
5835-BEQEU,Sí,Masculino,0,No,No,3,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,76.95,228.4,2.56,1.0
5837-LXSDN,No,Femenino,0,Sí,Sí,21,Sí,No,DSL,No,Sí,No,No,Sí,No,One year,Sí,Credit card (automatic),58.85,1215.45,1.96,0.0
5839-SUYVZ,No,Masculino,0,No,No,16,Sí,No,Fiber optic,No,No,No,Sí,No,No,Month-to-month,Sí,Credit card (automatic),74.55,1170.5,2.48,0.0
5840-NVDCG,No,Femenino,0,Sí,Sí,16,Sí,No,DSL,Sí,Sí,No,Sí,No,Sí,Two year,No,Bank transfer (automatic),68.25,1114.85,2.28,0.0
5842-POCOP,Sí,Femenino,0,Sí,No,5,Sí,No,Fiber optic,Sí,No,Sí,No,No,Sí,Month-to-month,Sí,Mailed check,88.9,454.15,2.96,1.0
5843-TTHGI,No,Femenino,0,No,No,18,Sí,No,DSL,No,No,Sí,No,No,No,Month-to-month,Sí,Mailed check,50.0,892.7,1.67,0.0
5844-QVTAT,No,Femenino,0,Sí,Sí,33,Sí,No,DSL,Sí,Sí,Sí,No,No,No,One year,Sí,Mailed check,58.45,1955.4,1.95,0.0
5845-BZZIB,No,Masculino,0,Sí,Sí,35,Sí,No,Sin internet,,,,,,,Two year,No,Mailed check,20.1,655.3,0.67,0.0
5846-ABOBJ,No,Masculino,0,Sí,No,71,Sí,Sí,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),24.45,1730.65,0.82,0.0
5846-NEQVZ,No,Masculino,0,Sí,Sí,71,Sí,No,DSL,Sí,No,Sí,Sí,No,Sí,Two year,Sí,Credit card (automatic),70.85,4973.4,2.36,0.0
5846-QFDFI,No,Femenino,0,Sí,Sí,33,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,2.95,0.0
5847-MXBEO,No,Masculino,0,No,No,22,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,20.3,475.1,0.68,0.0
5848-FHRFC,No,Femenino,0,No,No,68,Sí,No,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),20.05,1386.9,0.67,0.0
5849-ASHZJ,No,Masculino,0,No,Sí,27,Sí,No,Sin internet,,,,,,,One year,No,Credit card (automatic),20.05,552.9,0.67,0.0
5850-BDWCY,No,Femenino,0,No,No,6,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.2,123.65,0.67,0.0
5854-KSRBJ,No,Masculino,0,Sí,Sí,70,Sí,Sí,Sin internet,,,,,,,Two year,No,Mailed check,25.4,1782.05,0.85,0.0
5855-EIBDE,No,Femenino,0,Sí,No,49,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,No,Sí,Two year,No,Credit card (automatic),106.65,5174.35,3.56,0.0
5857-TYBCJ,No,Masculino,1,Sí,No,44,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,89.2,4040.2,2.97,0.0
5857-XRECV,No,Femenino,0,No,Sí,2,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),20.5,38.25,0.68,0.0
5858-EAFCZ,No,Masculino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,1.48,0.0
5859-HZYLF,No,Masculino,0,Sí,Sí,26,Sí,No,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),19.15,515.75,0.64,0.0
5862-BRIXZ,No,Masculino,0,No,No,46,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),60.75,2893.4,2.02,0.0
5863-OOKCL,No,Femenino,0,No,No,10,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,18.85,163.2,0.63,0.0
5868-CZJDR,Sí,Masculino,0,No,Sí,1,No,Sin servicio telefónico,DSL,No,Sí,No,No,No,No,Month-to-month,Sí,Mailed check,31.35,31.35,1.05,1.0
5868-YTYKS,No,Masculino,0,No,Sí,1,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Mailed check,20.25,20.25,0.68,0.0
5868-YWPDW,Sí,Masculino,1,Sí,No,6,Sí,No,Fiber optic,No,Sí,No,No,No,Sí,Month-to-month,Sí,Electronic check,84.2,519.15,2.81,1.0
5871-DGTXZ,No,Masculino,0,No,No,32,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,19.8,607.7,0.66,0.0
5872-OEQNH,No,Femenino,0,No,No,60,No,Sin servicio telefónico,DSL,Sí,No,Sí,No,No,Sí,One year,Sí,Electronic check,44.45,2773.9,1.48,0.0
5875-YPQFJ,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,69.9,69.9,2.33,1.0
5876-HZVZM,Sí,Femenino,0,Sí,Sí,6,Sí,No,DSL,Sí,Sí,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,1.86,1.0
5876-QMYLD,No,Femenino,0,Sí,Sí,23,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,20.05,415.1,0.67,0.0
5879-HMFFH,No,Femenino,0,Sí,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Two year,No,Bank transfer (automatic),88.05,6520.8,2.94,0.0
5879-SESNB,No,Femenino,0,No,No,11,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,888.65,2.51,0.0
5882-CMAZQ,No,Femenino,0,Sí,Sí,5,No,Sin servicio telefónico,DSL,No,Sí,No,Sí,No,No,Month-to-month,No,Electronic check,34.25,163.55,1.14,0.0
5883-GTGVD,Sí,Masculino,0,No,No,19,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,99.95,1931.75,3.33,1.0
5884-FBCTL,No,Femenino,0,Sí,Sí,72,Sí,Sí,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),25.1,1857.85,0.84,0.0
5884-GCYMI,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,2.31,1.0
5886-VLQVU,No,Masculino,0,Sí,No,35,Sí,Sí,Fiber optic,No,No,No,Sí,No,Sí,Month-to-month,Sí,Bank transfer (automatic),89.85,3161.2,2.99,0.0
5887-IKKYO,No,Masculino,0,Sí,Sí,58,Sí,Sí,Fiber optic,No,No,Sí,Sí,No,Sí,Two year,No,Bank transfer (automatic),94.35,5563.65,3.14,0.0
5888-TLMCL,,Femenino,0,Sí,Sí,69,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,Sí,Sí,Two year,Sí,Credit card (automatic),54.95,3772.5,1.83,
5889-JTMUL,Sí,Femenino,1,Sí,No,50,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,95.05,4888.7,3.17,1.0
5889-LFOLL,Sí,Femenino,0,No,No,13,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,84.6,1115.2,2.82,1.0
5893-KCLGT,No,Femenino,0,No,Sí,72,Sí,No,Sin internet,,,,,,,Two year,Sí,Mailed check,19.75,1567.0,0.66,0.0
5893-PYOLZ,No,Masculino,0,No,No,56,Sí,No,DSL,No,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),81.8,4534.45,2.73,0.0
5895-QSXOD,No,Masculino,0,No,No,9,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.05,657.5,2.34,0.0
5896-NPFWW,Sí,Masculino,0,Sí,Sí,3,Sí,No,DSL,No,No,Sí,No,No,No,Month-to-month,Sí,Electronic check,50.15,168.15,1.67,1.0
5897-ZYEKH,No,Femenino,1,Sí,No,67,Sí,Sí,Fiber optic,Sí,Sí,No,No,Sí,Sí,One year,Sí,Electronic check,105.6,7112.15,3.52,0.0
5898-IGSLP,No,Masculino,0,Sí,Sí,31,Sí,Sí,Fiber optic,Sí,No,Sí,Sí,No,No,Month-to-month,No,Electronic check,89.3,2823.0,2.98,0.0
5899-MQZZL,Sí,Femenino,0,No,No,13,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,75.0,999.45,2.5,1.0
5899-OUVKV,No,Masculino,0,No,No,31,Sí,No,Fiber optic,No,Sí,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.5,2979.2,3.15,0.0
5902-WBLSE,No,Femenino,0,Sí,Sí,70,Sí,No,Sin internet,,,,,,,Two year,Sí,Credit card (automatic),20.15,1411.2,0.67,0.0
5906-BFOZT,No,Masculino,0,No,No,1,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Mailed check,19.5,19.5,0.65,0.0
5906-CVLHP,Sí,Femenino,0,Sí,Sí,45,Sí,No,DSL,No,Sí,No,Sí,No,No,One year,Sí,Credit card (automatic),54.15,2319.8,1.8,1.0
5906-DVAPM,No,Femenino,0,Sí,Sí,55,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,No,One year,Sí,Credit card (automatic),75.0,4213.9,2.5,0.0
5908-QMGOE,Sí,Masculino,1,No,No,15,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),74.2,1133.9,2.47,1.0
5909-ECHUI,Sí,Femenino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,56.25,56.25,1.88,1.0
5913-INRQV,No,Masculino,1,Sí,No,34,Sí,No,Fiber optic,Sí,No,No,Sí,Sí,No,One year,No,Mailed check,90.15,3128.8,3.01,0.0
5914-DVBWJ,Sí,Femenino,1,No,No,18,Sí,Sí,Fiber optic,No,Sí,No,Sí,No,No,Month-to-month,Sí,Electronic check,85.45,1505.85,2.85,1.0
5914-GXMDA,No,Femenino,0,Sí,No,32,Sí,No,Sin internet,,,,,,,One year,No,Mailed check,19.3,593.2,0.64,0.0
5914-XRFQB,No,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Two year,Sí,Bank transfer (automatic),115.8,8424.9,3.86,0.0
5915-ANOEI,No,Masculino,0,Sí,No,70,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,No,Two year,No,Mailed check,79.15,5536.5,2.64,0.0
5915-DGNVC,No,Femenino,0,Sí,No,49,Sí,Sí,DSL,Sí,Sí,Sí,No,No,Sí,One year,No,Electronic check,71.8,3472.05,2.39,0.0
5916-QEWPT,No,Femenino,0,Sí,No,2,Sí,No,DSL,No,No,Sí,No,Sí,Sí,Month-to-month,No,Credit card (automatic),69.0,147.8,2.3,0.0
5917-HBSDW,No,Femenino,0,Sí,Sí,37,Sí,No,Sin internet,,,,,,,Month-to-month,No,Electronic check,19.35,683.75,0.64,0.0
5917-RYRMG,No,Masculino,1,No,No,32,Sí,No,Sin internet,,,,,,,One year,No,Credit card (automatic),19.8,587.7,0.66,0.0
5918-VUKWP,No,Femenino,0,No,No,32,Sí,No,Sin internet,,,,,,,One year,No,Bank transfer (automatic),20.55,654.55,0.68,0.0
5919-TMRGD,Sí,Femenino,0,No,Sí,1,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,Sí,Electronic check,79.35,79.35,2.64,1.0
5919-VCZYM,No,Masculino,0,No,No,2,Sí,No,Sin internet,,,,,,,Month-to-month,No,Mailed check,20.05,42.7,0.67,0.0
5921-NGYRH,No,Masculino,0,Sí,No,64,Sí,No,Fiber optic,Sí,No,No,No,No,No,Month-to-month,Sí,Mailed check,73.55,4764.0,2.45,0.0
5922-ABDVO,Sí,Femenino,0,Sí,No,19,Sí,Sí,Fiber optic,No,No,Sí,No,No,Sí,Month-to-month,No,Mailed check,89.65,1761.05,2.99,1.0
5923-GXUOC,Sí,Masculino,0,No,No,10,Sí,No,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,104.4,1081.45,3.48,1.0
5924-IFQTT,No,Masculino,0,Sí,Sí,13,Sí,Sí,DSL,No,Sí,Sí,Sí,Sí,No,Month-to-month,Sí,Electronic check,72.8,930.05,2.43,0.0
5924-SNGKP,No,Femenino,0,No,Sí,41,Sí,No,Sin internet,,,,,,,One year,Sí,Credit card (automatic),20.25,865.0,0.68,0.0
5928-QLDHB,No,Masculino,0,No,No,9,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,76.25,684.85,2.54,0.0
5930-GBIWP,No,Masculino,0,No,No,69,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí,Two year,Sí,Credit card (automatic),81.5,5553.25,2.72,0.0
5931-FLJJF,Sí,Masculino,1,Sí,No,7,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,70.1,467.55,2.34,1.0
5934-RMPOV,No,Femenino,0,No,Sí,22,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,84.75,1816.75,2.82,0.0
5934-TSSAU,No,Femenino,0,Sí,Sí,23,Sí,No,Fiber optic,No,No,Sí,No,No,No,Month-to-month,Sí,Credit card (automatic),75.3,1702.9,2.51,0.0
5935-FCCNB,No,Femenino,1,No,No,17,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.2,1608.15,3.14,0.0
5937-EORGB,No,Masculino,1,Sí,No,15,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,No,Month-to-month,Sí,Electronic check,96.5,1392.25,3.22,0.0
5939-SXWHM,No,Masculino,0,Sí,Sí,48,Sí,Sí,Sin internet,,,,,,,Two year,No,Bank transfer (automatic),26.3,1245.05,0.88,0.0
5939-XAIXZ,No,Femenino,0,No,No,19,Sí,Sí,DSL,No,No,Sí,No,No,No,Month-to-month,Sí,Mailed check,56.1,1033.9,1.87,0.0
5940-AHUHD,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,2.35,1.0
5940-NFXKV,Sí,Masculino,0,Sí,Sí,19,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Month-to-month,Sí,Electronic check,83.65,1465.75,2.79,1.0
5943-PWAPA,,Femenino,0,Sí,No,53,Sí,No,Fiber optic,No,No,No,Sí,Sí,Sí,One year,Sí,Electronic check,93.45,4872.2,3.12,
5944-UGLLK,No,Masculino,0,No,No,53,No,Sin servicio telefónico,DSL,No,No,Sí,Sí,Sí,Sí,One year,No,Credit card (automatic),54.9,3045.75,1.83,0.0
5945-AZYHT,No,Masculino,0,Sí,No,71,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,One year,Sí,Electronic check,109.6,7854.15,3.65,0.0
5947-SGKCL,No,Femenino,0,Sí,Sí,15,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Bank transfer (automatic),105.35,1559.25,3.51,0.0
5948-UJZLF,No,Masculino,0,No,No,2,Sí,No,DSL,No,Sí,No,No,No,No,Month-to-month,No,Mailed check,49.25,97.0,1.64,0.0
5949-EBSQK,Sí,Masculino,0,Sí,Sí,4,Sí,No,DSL,No,No,No,Sí,No,Sí,Month-to-month,No,Credit card (automatic),61.45,229.55,2.05,1.0
5949-HGVJL,No,Femenino,0,Sí,No,26,Sí,No,DSL,No,Sí,No,Sí,Sí,Sí,Month-to-month,Sí,Electronic check,73.05,1959.5,2.44,0.0
5949-XIKAE,Sí,Femenino,0,Sí,Sí,8,Sí,No,Fiber optic,No,Sí,No,No,Sí,No,Month-to-month,Sí,Electronic check,83.55,680.05,2.78,1.0
5950-AAAGJ,No,Masculino,0,No,No,18,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,2.81,0.0
5951-AOFIH,No,Masculino,0,No,No,33,Sí,No,DSL,No,Sí,Sí,No,Sí,No,Month-to-month,Sí,Credit card (automatic),66.4,2245.4,2.21,0.0
5954-BDFSG,No,Femenino,0,No,No,72,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Two year,Sí,Credit card (automatic),107.5,7853.7,3.58,0.0
5955-EPOAZ,No,Femenino,0,No,No,6,Sí,No,Sin internet,,,,,,,Month-to-month,Sí,Mailed check,20.95,109.5,0.7,0.0
5955-ERIHD,Sí,Masculino,0,Sí,No,18,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Electronic check,94.7,1687.95,3.16,1.0
5956-VKDTT,Sí,Femenino,1,Sí,No,5,Sí,Sí,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.35,334.8,2.48,1.0
5956-YHHRX,No,Masculino,1,No,No,21,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Month-to-month,Sí,Electronic check,104.35,2271.85,3.48,0.0
5959-BELXA,Sí,Masculino,1,No,No,32,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Month-to-month,Sí,Credit card (automatic),96.15,3019.25,3.2,1.0
5960-MVTUK,No,Masculino,0,No,No,3,No,Sin servicio telefónico,DSL,No,No,No,Sí,No,No,Month-to-month,Sí,Electronic check,29.75,96.85,0.99,0.0
5960-WPXQM,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,Sí,No,Month-to-month,Sí,Electronic check,79.05,79.05,2.64,1.0
5961-VUSRV,No,Femenino,0,No,No,12,Sí,No,Sin internet,,,,,,,One year,Sí,Bank transfer (automatic),19.35,219.35,0.64,0.0
5965-GGPRW,No,Masculino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Two year,No,Bank transfer (automatic),105.25,7609.75,3.51,0.0
